batch_id,step_id,step_code,step_name,sequence,step_start,step_end,duration_min,wait_before_min,target_temp_C,target_pH,equipment_id
B2025-00033,HOLD-4,HOLD,Hold,4,2025-01-29 20:34:00,2025-01-29 23:44:00,190,90,37,7.0,VIAL-1
B2025-00033,COOL-5,COOL,Cool,5,2025-01-29 23:44:00,2025-01-30 01:11:00,87,0,5,7.0,VIAL-1
B2025-00033,FLT-6,FLT,Filter,6,2025-01-30 01:11:00,2025-01-30 03:12:00,121,0,20,7.0,VIAL-1
B2025-00033,FILL-7,FILL,Fill/Pack,7,2025-01-30 03:12:00,2025-01-30 05:37:00,145,0,20,7.0,VIAL-1
B2025-00034,CHRG-1,CHRG,Charge,1,2025-01-27 09:00:00,2025-01-27 10:26:00,86,0,20,7.0,VIAL-2
B2025-00034,MIX-2,MIX,Mix,2,2025-01-27 11:26:00,2025-01-27 14:55:00,209,60,22,7.0,VIAL-2
B2025-00034,HEAT-3,HEAT,Heat,3,2025-01-27 16:25:00,2025-01-27 17:52:00,87,90,37,7.0,VIAL-2
B2025-00034,HOLD-4,HOLD,Hold,4,2025-01-27 17:52:00,2025-01-27 21:28:00,216,0,37,7.0,VIAL-2
B2025-00034,COOL-5,COOL,Cool,5,2025-01-27 21:28:00,2025-01-27 22:52:00,84,0,5,7.0,VIAL-2
B2025-00034,FLT-6,FLT,Filter,6,2025-01-27 22:52:00,2025-01-28 01:25:00,153,0,20,7.0,VIAL-2
B2025-00034,FILL-7,FILL,Fill/Pack,7,2025-01-28 01:25:00,2025-01-28 03:40:00,135,0,20,7.0,VIAL-2
B2025-00035,CHRG-1,CHRG,Charge,1,2025-01-30 16:00:00,2025-01-30 17:13:00,73,0,20,7.0,VIAL-2
B2025-00035,MIX-2,MIX,Mix,2,2025-01-30 18:13:00,2025-01-30 20:28:00,135,60,22,7.0,VIAL-2
B2025-00035,HEAT-3,HEAT,Heat,3,2025-01-30 21:58:00,2025-01-30 23:10:00,72,90,37,7.0,VIAL-2
B2025-00035,HOLD-4,HOLD,Hold,4,2025-01-30 23:10:00,2025-01-31 05:57:00,407,0,37,7.0,VIAL-2
B2025-00035,COOL-5,COOL,Cool,5,2025-01-31 06:27:00,2025-01-31 07:29:00,62,30,5,7.0,VIAL-2
B2025-00035,FLT-6,FLT,Filter,6,2025-01-31 08:29:00,2025-01-31 10:02:00,93,60,20,7.0,VIAL-2
B2025-00035,FILL-7,FILL,Fill/Pack,7,2025-01-31 10:02:00,2025-01-31 14:29:00,267,0,20,7.0,VIAL-2
B2025-00036,CHRG-1,CHRG,Charge,1,2025-02-01 11:00:00,2025-02-01 11:46:00,46,0,20,7.0,VIAL-2
B2025-00036,MIX-2,MIX,Mix,2,2025-02-01 12:16:00,2025-02-01 14:02:00,106,30,22,7.0,VIAL-2
B2025-00036,HEAT-3,HEAT,Heat,3,2025-02-01 14:02:00,2025-02-01 15:43:00,101,0,37,7.0,VIAL-2
B2025-00036,HOLD-4,HOLD,Hold,4,2025-02-01 17:13:00,2025-02-01 22:34:00,321,90,37,7.0,VIAL-2
B2025-00036,COOL-5,COOL,Cool,5,2025-02-01 22:34:00,2025-02-02 00:03:00,89,0,5,7.0,VIAL-2
B2025-00036,FLT-6,FLT,Filter,6,2025-02-02 00:33:00,2025-02-02 02:21:00,108,30,20,7.0,VIAL-2
B2025-00036,FILL-7,FILL,Fill/Pack,7,2025-02-02 02:21:00,2025-02-02 06:50:00,269,0,20,7.0,VIAL-2
B2025-00037,CHRG-1,CHRG,Charge,1,2025-02-02 04:00:00,2025-02-02 05:14:00,74,0,20,7.0,VIAL-1
B2025-00037,MIX-2,MIX,Mix,2,2025-02-02 05:14:00,2025-02-02 07:52:00,158,0,22,7.0,VIAL-1
B2025-00037,HEAT-3,HEAT,Heat,3,2025-02-02 08:22:00,2025-02-02 09:43:00,81,30,37,7.0,VIAL-1
B2025-00037,HOLD-4,HOLD,Hold,4,2025-02-02 09:43:00,2025-02-02 13:50:00,247,0,37,7.0,VIAL-1
B2025-00037,COOL-5,COOL,Cool,5,2025-02-02 14:50:00,2025-02-02 15:45:00,55,60,5,7.0,VIAL-1
B2025-00037,FLT-6,FLT,Filter,6,2025-02-02 15:45:00,2025-02-02 18:06:00,141,0,20,7.0,VIAL-1
B2025-00037,FILL-7,FILL,Fill/Pack,7,2025-02-02 19:36:00,2025-02-03 01:04:00,328,90,20,7.0,VIAL-1
B2025-00038,CHRG-1,CHRG,Charge,1,2025-02-07 09:00:00,2025-02-07 11:24:00,144,0,20,7.0,VIAL-1
B2025-00038,MIX-2,MIX,Mix,2,2025-02-07 11:54:00,2025-02-07 14:07:00,133,30,22,7.0,VIAL-1
B2025-00038,HEAT-3,HEAT,Heat,3,2025-02-07 14:37:00,2025-02-07 16:56:00,139,30,37,7.0,VIAL-1
B2025-00038,HOLD-4,HOLD,Hold,4,2025-02-07 16:56:00,2025-02-07 20:44:00,228,0,37,7.0,VIAL-1
B2025-00038,COOL-5,COOL,Cool,5,2025-02-07 20:44:00,2025-02-07 22:38:00,114,0,5,7.0,VIAL-1
B2025-00038,FLT-6,FLT,Filter,6,2025-02-07 23:08:00,2025-02-08 01:22:00,134,30,20,7.0,VIAL-1
B2025-00038,FILL-7,FILL,Fill/Pack,7,2025-02-08 02:22:00,2025-02-08 03:50:00,88,60,20,7.0,VIAL-1
B2025-00039,CHRG-1,CHRG,Charge,1,2025-02-11 08:00:00,2025-02-11 08:58:00,58,0,20,7.0,VIAL-2
B2025-00039,MIX-2,MIX,Mix,2,2025-02-11 10:28:00,2025-02-11 14:02:00,214,90,22,7.0,VIAL-2
B2025-00039,HEAT-3,HEAT,Heat,3,2025-02-11 14:02:00,2025-02-11 15:17:00,75,0,37,7.0,VIAL-2
B2025-00039,HOLD-4,HOLD,Hold,4,2025-02-11 15:17:00,2025-02-11 18:25:00,188,0,37,7.0,VIAL-2
B2025-00039,COOL-5,COOL,Cool,5,2025-02-11 19:55:00,2025-02-11 22:09:00,134,90,5,7.0,VIAL-2
B2025-00039,FLT-6,FLT,Filter,6,2025-02-11 22:39:00,2025-02-12 00:11:00,92,30,20,7.0,VIAL-2
B2025-00039,FILL-7,FILL,Fill/Pack,7,2025-02-12 00:11:00,2025-02-12 03:44:00,213,0,20,7.0,VIAL-2
B2025-00040,CHRG-1,CHRG,Charge,1,2025-02-03 19:00:00,2025-02-03 20:34:00,94,0,20,7.0,VIAL-2
B2025-00040,MIX-2,MIX,Mix,2,2025-02-03 20:34:00,2025-02-04 00:09:00,215,0,22,7.0,VIAL-2
B2025-00040,HEAT-3,HEAT,Heat,3,2025-02-04 01:39:00,2025-02-04 02:55:00,76,90,37,7.0,VIAL-2
B2025-00040,HOLD-4,HOLD,Hold,4,2025-02-04 02:55:00,2025-02-04 06:54:00,239,0,37,7.0,VIAL-2
B2025-00040,COOL-5,COOL,Cool,5,2025-02-04 07:54:00,2025-02-04 09:07:00,73,60,5,7.0,VIAL-2
B2025-00040,FLT-6,FLT,Filter,6,2025-02-04 09:07:00,2025-02-04 10:19:00,72,0,20,7.0,VIAL-2
B2025-00040,FILL-7,FILL,Fill/Pack,7,2025-02-04 11:49:00,2025-02-04 15:51:00,242,90,20,7.0,VIAL-2
B2025-00041,CHRG-1,CHRG,Charge,1,2025-02-06 19:00:00,2025-02-06 19:56:00,56,0,20,7.0,VIAL-1
B2025-00041,MIX-2,MIX,Mix,2,2025-02-06 21:26:00,2025-02-07 00:05:00,159,90,22,7.0,VIAL-1
B2025-00041,HEAT-3,HEAT,Heat,3,2025-02-07 00:05:00,2025-02-07 02:24:00,139,0,37,7.0,VIAL-1
B2025-00041,HOLD-4,HOLD,Hold,4,2025-02-07 03:54:00,2025-02-07 08:35:00,281,90,37,7.0,VIAL-1
B2025-00041,COOL-5,COOL,Cool,5,2025-02-07 10:05:00,2025-02-07 11:09:00,64,90,5,7.0,VIAL-1
B2025-00041,FLT-6,FLT,Filter,6,2025-02-07 11:09:00,2025-02-07 13:47:00,158,0,20,7.0,VIAL-1
B2025-00041,FILL-7,FILL,Fill/Pack,7,2025-02-07 13:47:00,2025-02-07 15:33:00,106,0,20,7.0,VIAL-1
B2025-00042,CHRG-1,CHRG,Charge,1,2025-02-10 09:00:00,2025-02-10 10:48:00,108,0,20,7.0,VIAL-1
B2025-00042,MIX-2,MIX,Mix,2,2025-02-10 11:48:00,2025-02-10 14:57:00,189,60,22,7.0,VIAL-1
B2025-00042,HEAT-3,HEAT,Heat,3,2025-02-10 14:57:00,2025-02-10 16:17:00,80,0,37,7.0,VIAL-1
B2025-00042,HOLD-4,HOLD,Hold,4,2025-02-10 17:47:00,2025-02-10 22:15:00,268,90,37,7.0,VIAL-1
B2025-00042,COOL-5,COOL,Cool,5,2025-02-10 22:15:00,2025-02-11 00:03:00,108,0,5,7.0,VIAL-1
B2025-00042,FLT-6,FLT,Filter,6,2025-02-11 00:03:00,2025-02-11 02:24:00,141,0,20,7.0,VIAL-1
B2025-00042,FILL-7,FILL,Fill/Pack,7,2025-02-11 02:24:00,2025-02-11 06:32:00,248,0,20,7.0,VIAL-1
B2025-00043,CHRG-1,CHRG,Charge,1,2025-02-08 04:00:00,2025-02-08 05:42:00,102,0,20,7.0,VIAL-2
B2025-00043,MIX-2,MIX,Mix,2,2025-02-08 06:42:00,2025-02-08 09:53:00,191,60,22,7.0,VIAL-2
B2025-00043,HEAT-3,HEAT,Heat,3,2025-02-08 10:53:00,2025-02-08 13:03:00,130,60,37,7.0,VIAL-2
B2025-00043,HOLD-4,HOLD,Hold,4,2025-02-08 13:03:00,2025-02-08 15:46:00,163,0,37,7.0,VIAL-2
B2025-00043,COOL-5,COOL,Cool,5,2025-02-08 15:46:00,2025-02-08 16:51:00,65,0,5,7.0,VIAL-2
B2025-00043,FLT-6,FLT,Filter,6,2025-02-08 16:51:00,2025-02-08 19:35:00,164,0,20,7.0,VIAL-2
B2025-00043,FILL-7,FILL,Fill/Pack,7,2025-02-08 20:05:00,2025-02-08 23:02:00,177,30,20,7.0,VIAL-2
B2025-00044,CHRG-1,CHRG,Charge,1,2025-02-10 05:00:00,2025-02-10 06:44:00,104,0,20,7.0,VIAL-2
B2025-00044,MIX-2,MIX,Mix,2,2025-02-10 08:14:00,2025-02-10 10:25:00,131,90,22,7.0,VIAL-2
B2025-00044,HEAT-3,HEAT,Heat,3,2025-02-10 10:25:00,2025-02-10 13:21:00,176,0,37,7.0,VIAL-2
B2025-00044,HOLD-4,HOLD,Hold,4,2025-02-10 13:21:00,2025-02-10 17:02:00,221,0,37,7.0,VIAL-2
B2025-00044,COOL-5,COOL,Cool,5,2025-02-10 17:32:00,2025-02-10 19:05:00,93,30,5,7.0,VIAL-2
B2025-00044,FLT-6,FLT,Filter,6,2025-02-10 19:05:00,2025-02-10 21:20:00,135,0,20,7.0,VIAL-2
B2025-00044,FILL-7,FILL,Fill/Pack,7,2025-02-10 21:20:00,2025-02-10 23:00:00,100,0,20,7.0,VIAL-2
B2025-00045,CHRG-1,CHRG,Charge,1,2025-02-08 21:00:00,2025-02-08 22:32:00,92,0,20,7.0,VIAL-2
B2025-00045,MIX-2,MIX,Mix,2,2025-02-08 23:32:00,2025-02-09 03:39:00,247,60,22,7.0,VIAL-2
B2025-00045,HEAT-3,HEAT,Heat,3,2025-02-09 03:39:00,2025-02-09 05:21:00,102,0,37,7.0,VIAL-2
B2025-00045,HOLD-4,HOLD,Hold,4,2025-02-09 05:21:00,2025-02-09 11:27:00,366,0,37,7.0,VIAL-2
B2025-00045,COOL-5,COOL,Cool,5,2025-02-09 11:57:00,2025-02-09 14:56:00,179,30,5,7.0,VIAL-2
B2025-00045,FLT-6,FLT,Filter,6,2025-02-09 14:56:00,2025-02-09 16:43:00,107,0,20,7.0,VIAL-2
B2025-00045,FILL-7,FILL,Fill/Pack,7,2025-02-09 16:43:00,2025-02-09 19:20:00,157,0,20,7.0,VIAL-2
B2025-00046,CHRG-1,CHRG,Charge,1,2025-02-12 21:00:00,2025-02-12 22:22:00,82,0,20,7.0,VIAL-2
B2025-00046,MIX-2,MIX,Mix,2,2025-02-12 22:22:00,2025-02-13 00:22:00,120,0,22,7.0,VIAL-2
B2025-00046,HEAT-3,HEAT,Heat,3,2025-02-13 01:52:00,2025-02-13 03:23:00,91,90,37,7.0,VIAL-2
B2025-00046,HOLD-4,HOLD,Hold,4,2025-02-13 04:53:00,2025-02-13 07:50:00,177,90,37,7.0,VIAL-2
B2025-00046,COOL-5,COOL,Cool,5,2025-02-13 09:20:00,2025-02-13 10:31:00,71,90,5,7.0,VIAL-2
B2025-00046,FLT-6,FLT,Filter,6,2025-02-13 10:31:00,2025-02-13 12:29:00,118,0,20,7.0,VIAL-2
B2025-00046,FILL-7,FILL,Fill/Pack,7,2025-02-13 13:29:00,2025-02-13 16:42:00,193,60,20,7.0,VIAL-2
B2025-00047,CHRG-1,CHRG,Charge,1,2025-02-14 19:00:00,2025-02-14 20:25:00,85,0,20,7.0,VIAL-2
B2025-00047,MIX-2,MIX,Mix,2,2025-02-14 21:25:00,2025-02-14 23:45:00,140,60,22,7.0,VIAL-2
B2025-00047,HEAT-3,HEAT,Heat,3,2025-02-14 23:45:00,2025-02-15 03:44:00,239,0,37,7.0,VIAL-2
B2025-00047,HOLD-4,HOLD,Hold,4,2025-02-15 05:14:00,2025-02-15 08:30:00,196,90,37,7.0,VIAL-2
B2025-00047,COOL-5,COOL,Cool,5,2025-02-15 08:30:00,2025-02-15 10:37:00,127,0,5,7.0,VIAL-2
B2025-00047,FLT-6,FLT,Filter,6,2025-02-15 12:07:00,2025-02-15 15:22:00,195,90,20,7.0,VIAL-2
B2025-00047,FILL-7,FILL,Fill/Pack,7,2025-02-15 15:52:00,2025-02-15 17:44:00,112,30,20,7.0,VIAL-2
B2025-00048,CHRG-1,CHRG,Charge,1,2025-02-15 21:00:00,2025-02-15 22:14:00,74,0,20,7.0,VIAL-2
B2025-00048,MIX-2,MIX,Mix,2,2025-02-15 22:14:00,2025-02-16 00:49:00,155,0,22,7.0,VIAL-2
B2025-00048,HEAT-3,HEAT,Heat,3,2025-02-16 00:49:00,2025-02-16 02:43:00,114,0,37,7.0,VIAL-2
B2025-00048,HOLD-4,HOLD,Hold,4,2025-02-16 02:43:00,2025-02-16 06:17:00,214,0,37,7.0,VIAL-2
B2025-00048,COOL-5,COOL,Cool,5,2025-02-16 06:17:00,2025-02-16 07:20:00,63,0,5,7.0,VIAL-2
B2025-00048,FLT-6,FLT,Filter,6,2025-02-16 07:20:00,2025-02-16 09:52:00,152,0,20,7.0,VIAL-2
B2025-00048,FILL-7,FILL,Fill/Pack,7,2025-02-16 10:22:00,2025-02-16 14:28:00,246,30,20,7.0,VIAL-2
B2025-00049,CHRG-1,CHRG,Charge,1,2025-02-17 15:00:00,2025-02-17 18:02:00,182,0,20,7.0,VIAL-1
B2025-00049,MIX-2,MIX,Mix,2,2025-02-17 19:02:00,2025-02-17 23:00:00,238,60,22,7.0,VIAL-1
B2025-00049,HEAT-3,HEAT,Heat,3,2025-02-17 23:00:00,2025-02-18 00:33:00,93,0,37,7.0,VIAL-1
B2025-00049,HOLD-4,HOLD,Hold,4,2025-02-18 01:03:00,2025-02-18 05:15:00,252,30,37,7.0,VIAL-1
B2025-00049,COOL-5,COOL,Cool,5,2025-02-18 05:45:00,2025-02-18 07:05:00,80,30,5,7.0,VIAL-1
B2025-00049,FLT-6,FLT,Filter,6,2025-02-18 07:05:00,2025-02-18 09:27:00,142,0,20,7.0,VIAL-1
B2025-00049,FILL-7,FILL,Fill/Pack,7,2025-02-18 10:57:00,2025-02-18 14:28:00,211,90,20,7.0,VIAL-1
B2025-00050,CHRG-1,CHRG,Charge,1,2025-02-24 11:00:00,2025-02-24 12:01:00,61,0,20,7.0,VIAL-2
B2025-00050,MIX-2,MIX,Mix,2,2025-02-24 13:01:00,2025-02-24 16:55:00,234,60,22,7.0,VIAL-2
B2025-00050,HEAT-3,HEAT,Heat,3,2025-02-24 18:25:00,2025-02-24 19:55:00,90,90,37,7.0,VIAL-2
B2025-00050,HOLD-4,HOLD,Hold,4,2025-02-24 21:25:00,2025-02-25 00:31:00,186,90,37,7.0,VIAL-2
B2025-00050,COOL-5,COOL,Cool,5,2025-02-25 00:31:00,2025-02-25 02:00:00,89,0,5,7.0,VIAL-2
B2025-00050,FLT-6,FLT,Filter,6,2025-02-25 02:30:00,2025-02-25 04:57:00,147,30,20,7.0,VIAL-2
B2025-00050,FILL-7,FILL,Fill/Pack,7,2025-02-25 06:27:00,2025-02-25 08:37:00,130,90,20,7.0,VIAL-2
B2025-00051,CHRG-1,CHRG,Charge,1,2025-02-11 22:00:00,2025-02-12 00:09:00,129,0,20,7.0,VIAL-1
B2025-00051,MIX-2,MIX,Mix,2,2025-02-12 00:09:00,2025-02-12 03:28:00,199,0,22,7.0,VIAL-1
B2025-00051,HEAT-3,HEAT,Heat,3,2025-02-12 03:28:00,2025-02-12 06:26:00,178,0,37,7.0,VIAL-1
B2025-00051,HOLD-4,HOLD,Hold,4,2025-02-12 07:56:00,2025-02-12 10:46:00,170,90,37,7.0,VIAL-1
B2025-00051,COOL-5,COOL,Cool,5,2025-02-12 10:46:00,2025-02-12 11:41:00,55,0,5,7.0,VIAL-1
B2025-00051,FLT-6,FLT,Filter,6,2025-02-12 12:41:00,2025-02-12 14:58:00,137,60,20,7.0,VIAL-1
B2025-00051,FILL-7,FILL,Fill/Pack,7,2025-02-12 16:28:00,2025-02-12 19:41:00,193,90,20,7.0,VIAL-1
B2025-00052,CHRG-1,CHRG,Charge,1,2025-02-16 06:00:00,2025-02-16 07:44:00,104,0,20,7.0,VIAL-2
B2025-00052,MIX-2,MIX,Mix,2,2025-02-16 07:44:00,2025-02-16 11:51:00,247,0,22,7.0,VIAL-2
B2025-00052,HEAT-3,HEAT,Heat,3,2025-02-16 11:51:00,2025-02-16 14:41:00,170,0,37,7.0,VIAL-2
B2025-00052,HOLD-4,HOLD,Hold,4,2025-02-16 14:41:00,2025-02-16 20:44:00,363,0,37,7.0,VIAL-2
B2025-00052,COOL-5,COOL,Cool,5,2025-02-16 21:14:00,2025-02-16 23:03:00,109,30,5,7.0,VIAL-2
B2025-00052,FLT-6,FLT,Filter,6,2025-02-16 23:03:00,2025-02-17 00:57:00,114,0,20,7.0,VIAL-2
B2025-00052,FILL-7,FILL,Fill/Pack,7,2025-02-17 02:27:00,2025-02-17 05:35:00,188,90,20,7.0,VIAL-2
B2025-00053,CHRG-1,CHRG,Charge,1,2025-02-17 08:00:00,2025-02-17 09:30:00,90,0,20,7.0,VIAL-1
B2025-00053,MIX-2,MIX,Mix,2,2025-02-17 09:30:00,2025-02-17 13:54:00,264,0,22,7.0,VIAL-1
B2025-00053,HEAT-3,HEAT,Heat,3,2025-02-17 13:54:00,2025-02-17 16:01:00,127,0,37,7.0,VIAL-1
B2025-00053,HOLD-4,HOLD,Hold,4,2025-02-17 16:01:00,2025-02-17 20:04:00,243,0,37,7.0,VIAL-1
B2025-00053,COOL-5,COOL,Cool,5,2025-02-17 20:04:00,2025-02-17 21:03:00,59,0,5,7.0,VIAL-1
B2025-00053,FLT-6,FLT,Filter,6,2025-02-17 22:03:00,2025-02-18 00:33:00,150,60,20,7.0,VIAL-1
B2025-00053,FILL-7,FILL,Fill/Pack,7,2025-02-18 00:33:00,2025-02-18 04:11:00,218,0,20,7.0,VIAL-1
B2025-00054,CHRG-1,CHRG,Charge,1,2025-02-18 14:00:00,2025-02-18 16:24:00,144,0,20,7.0,VIAL-1
B2025-00054,MIX-2,MIX,Mix,2,2025-02-18 17:24:00,2025-02-18 20:18:00,174,60,22,7.0,VIAL-1
B2025-00054,HEAT-3,HEAT,Heat,3,2025-02-18 20:18:00,2025-02-18 22:28:00,130,0,37,7.0,VIAL-1
B2025-00054,HOLD-4,HOLD,Hold,4,2025-02-18 22:28:00,2025-02-19 03:16:00,288,0,37,7.0,VIAL-1
B2025-00054,COOL-5,COOL,Cool,5,2025-02-19 03:16:00,2025-02-19 04:51:00,95,0,5,7.0,VIAL-1
B2025-00054,FLT-6,FLT,Filter,6,2025-02-19 04:51:00,2025-02-19 06:35:00,104,0,20,7.0,VIAL-1
B2025-00054,FILL-7,FILL,Fill/Pack,7,2025-02-19 07:35:00,2025-02-19 10:45:00,190,60,20,7.0,VIAL-1
B2025-00055,CHRG-1,CHRG,Charge,1,2025-02-18 19:00:00,2025-02-18 21:08:00,128,0,20,7.0,VIAL-1
B2025-00055,MIX-2,MIX,Mix,2,2025-02-18 21:08:00,2025-02-18 23:01:00,113,0,22,7.0,VIAL-1
B2025-00055,HEAT-3,HEAT,Heat,3,2025-02-19 00:01:00,2025-02-19 01:42:00,101,60,37,7.0,VIAL-1
B2025-00055,HOLD-4,HOLD,Hold,4,2025-02-19 01:42:00,2025-02-19 06:10:00,268,0,37,7.0,VIAL-1
B2025-00055,COOL-5,COOL,Cool,5,2025-02-19 06:10:00,2025-02-19 08:33:00,143,0,5,7.0,VIAL-1
B2025-00055,FLT-6,FLT,Filter,6,2025-02-19 08:33:00,2025-02-19 10:30:00,117,0,20,7.0,VIAL-1
B2025-00055,FILL-7,FILL,Fill/Pack,7,2025-02-19 12:00:00,2025-02-19 14:32:00,152,90,20,7.0,VIAL-1
B2025-00056,CHRG-1,CHRG,Charge,1,2025-02-20 05:00:00,2025-02-20 06:25:00,85,0,20,7.0,VIAL-2
B2025-00056,MIX-2,MIX,Mix,2,2025-02-20 06:25:00,2025-02-20 10:03:00,218,0,22,7.0,VIAL-2
B2025-00056,HEAT-3,HEAT,Heat,3,2025-02-20 10:03:00,2025-02-20 12:44:00,161,0,37,7.0,VIAL-2
B2025-00056,HOLD-4,HOLD,Hold,4,2025-02-20 14:14:00,2025-02-20 19:50:00,336,90,37,7.0,VIAL-2
B2025-00056,COOL-5,COOL,Cool,5,2025-02-20 20:20:00,2025-02-20 22:33:00,133,30,5,7.0,VIAL-2
B2025-00056,FLT-6,FLT,Filter,6,2025-02-20 23:33:00,2025-02-21 01:25:00,112,60,20,7.0,VIAL-2
B2025-00056,FILL-7,FILL,Fill/Pack,7,2025-02-21 01:25:00,2025-02-21 03:32:00,127,0,20,7.0,VIAL-2
B2025-00057,CHRG-1,CHRG,Charge,1,2025-02-21 00:00:00,2025-02-21 01:57:00,117,0,20,7.0,VIAL-2
B2025-00057,MIX-2,MIX,Mix,2,2025-02-21 02:27:00,2025-02-21 05:16:00,169,30,22,7.0,VIAL-2
B2025-00057,HEAT-3,HEAT,Heat,3,2025-02-21 05:16:00,2025-02-21 06:52:00,96,0,37,7.0,VIAL-2
B2025-00057,HOLD-4,HOLD,Hold,4,2025-02-21 07:52:00,2025-02-21 11:08:00,196,60,37,7.0,VIAL-2
B2025-00057,COOL-5,COOL,Cool,5,2025-02-21 12:08:00,2025-02-21 13:40:00,92,60,5,7.0,VIAL-2
B2025-00057,FLT-6,FLT,Filter,6,2025-02-21 13:40:00,2025-02-21 15:32:00,112,0,20,7.0,VIAL-2
B2025-00057,FILL-7,FILL,Fill/Pack,7,2025-02-21 16:02:00,2025-02-21 20:01:00,239,30,20,7.0,VIAL-2
B2025-00058,CHRG-1,CHRG,Charge,1,2025-02-22 07:00:00,2025-02-22 08:43:00,103,0,20,7.0,VIAL-1
B2025-00058,MIX-2,MIX,Mix,2,2025-02-22 10:13:00,2025-02-22 13:46:00,213,90,22,7.0,VIAL-1
B2025-00058,HEAT-3,HEAT,Heat,3,2025-02-22 15:16:00,2025-02-22 17:33:00,137,90,37,7.0,VIAL-1
B2025-00058,HOLD-4,HOLD,Hold,4,2025-02-22 18:33:00,2025-02-22 23:24:00,291,60,37,7.0,VIAL-1
B2025-00058,COOL-5,COOL,Cool,5,2025-02-22 23:24:00,2025-02-23 01:38:00,134,0,5,7.0,VIAL-1
B2025-00058,FLT-6,FLT,Filter,6,2025-02-23 02:08:00,2025-02-23 04:15:00,127,30,20,7.0,VIAL-1
B2025-00058,FILL-7,FILL,Fill/Pack,7,2025-02-23 05:45:00,2025-02-23 09:27:00,222,90,20,7.0,VIAL-1
B2025-00059,CHRG-1,CHRG,Charge,1,2025-02-24 10:00:00,2025-02-24 11:13:00,73,0,20,7.0,VIAL-1
B2025-00059,MIX-2,MIX,Mix,2,2025-02-24 11:43:00,2025-02-24 16:51:00,308,30,22,7.0,VIAL-1
B2025-00059,HEAT-3,HEAT,Heat,3,2025-02-24 17:21:00,2025-02-24 19:19:00,118,30,37,7.0,VIAL-1
B2025-00059,HOLD-4,HOLD,Hold,4,2025-02-24 19:49:00,2025-02-24 22:25:00,156,30,37,7.0,VIAL-1
B2025-00059,COOL-5,COOL,Cool,5,2025-02-24 23:55:00,2025-02-25 01:28:00,93,90,5,7.0,VIAL-1
B2025-00059,FLT-6,FLT,Filter,6,2025-02-25 01:28:00,2025-02-25 03:05:00,97,0,20,7.0,VIAL-1
B2025-00059,FILL-7,FILL,Fill/Pack,7,2025-02-25 03:35:00,2025-02-25 07:26:00,231,30,20,7.0,VIAL-1
B2025-00060,CHRG-1,CHRG,Charge,1,2025-02-18 10:00:00,2025-02-18 10:43:00,43,0,20,7.0,VIAL-1
B2025-00060,MIX-2,MIX,Mix,2,2025-02-18 10:43:00,2025-02-18 12:34:00,111,0,22,7.0,VIAL-1
B2025-00060,HEAT-3,HEAT,Heat,3,2025-02-18 12:34:00,2025-02-18 15:04:00,150,0,37,7.0,VIAL-1
B2025-00060,HOLD-4,HOLD,Hold,4,2025-02-18 16:04:00,2025-02-18 21:07:00,303,60,37,7.0,VIAL-1
B2025-00060,COOL-5,COOL,Cool,5,2025-02-18 22:37:00,2025-02-19 00:19:00,102,90,5,7.0,VIAL-1
B2025-00060,FLT-6,FLT,Filter,6,2025-02-19 01:19:00,2025-02-19 02:48:00,89,60,20,7.0,VIAL-1
B2025-00060,FILL-7,FILL,Fill/Pack,7,2025-02-19 03:48:00,2025-02-19 06:45:00,177,60,20,7.0,VIAL-1
B2025-00061,CHRG-1,CHRG,Charge,1,2025-02-24 02:00:00,2025-02-24 03:24:00,84,0,20,7.0,VIAL-2
B2025-00061,MIX-2,MIX,Mix,2,2025-02-24 04:24:00,2025-02-24 07:25:00,181,60,22,7.0,VIAL-2
B2025-00061,HEAT-3,HEAT,Heat,3,2025-02-24 08:25:00,2025-02-24 10:32:00,127,60,37,7.0,VIAL-2
B2025-00061,HOLD-4,HOLD,Hold,4,2025-02-24 10:32:00,2025-02-24 12:42:00,130,0,37,7.0,VIAL-2
B2025-00061,COOL-5,COOL,Cool,5,2025-02-24 13:12:00,2025-02-24 14:35:00,83,30,5,7.0,VIAL-2
B2025-00061,FLT-6,FLT,Filter,6,2025-02-24 15:35:00,2025-02-24 17:12:00,97,60,20,7.0,VIAL-2
B2025-00061,FILL-7,FILL,Fill/Pack,7,2025-02-24 18:12:00,2025-02-24 20:25:00,133,60,20,7.0,VIAL-2
B2025-00062,CHRG-1,CHRG,Charge,1,2025-02-26 04:00:00,2025-02-26 05:46:00,106,0,20,7.0,VIAL-1
B2025-00062,MIX-2,MIX,Mix,2,2025-02-26 07:16:00,2025-02-26 11:49:00,273,90,22,7.0,VIAL-1
B2025-00062,HEAT-3,HEAT,Heat,3,2025-02-26 13:19:00,2025-02-26 15:57:00,158,90,37,7.0,VIAL-1
B2025-00062,HOLD-4,HOLD,Hold,4,2025-02-26 16:57:00,2025-02-26 21:01:00,244,60,37,7.0,VIAL-1
B2025-00062,COOL-5,COOL,Cool,5,2025-02-26 22:31:00,2025-02-26 23:45:00,74,90,5,7.0,VIAL-1
B2025-00062,FLT-6,FLT,Filter,6,2025-02-26 23:45:00,2025-02-27 02:12:00,147,0,20,7.0,VIAL-1
