sample_id,batch_id,material_id,test_name,analyte,result_value,unit,spec_low,spec_high,result_status,sampled_ts,received_ts,approved_ts,analyst_id,tat_days
S-B2025-00025-Assay,B2025-00025,FG-VA01,Assay,API,100.5589,%,95.0,105.0,PASS,2025-02-02 21:57:00,2025-02-03 01:57:00,2025-02-04 04:46:43.671167,AN005,1.284533231099537
S-B2025-00025-Impurity A,B2025-00025,FG-VA01,Impurity A,Imp A,0.1992,%,0.0,0.5,PASS,2025-02-02 21:57:00,2025-02-03 01:57:00,2025-02-04 04:46:43.671167,AN020,1.284533231099537
S-B2025-00025-pH,B2025-00025,FG-VA01,pH,pH,7.2061,,6.8,7.4,PASS,2025-02-02 21:57:00,2025-02-03 01:57:00,2025-02-04 04:46:43.671167,AN019,1.284533231099537
S-B2025-00025-Endotoxin,B2025-00025,FG-VA01,Endotoxin,EU/mL,0.0569,EU/mL,0.0,0.25,PASS,2025-02-02 21:57:00,2025-02-03 01:57:00,2025-02-04 04:46:43.671167,AN011,1.284533231099537
S-B2025-00025-Bioburden,B2025-00025,FG-VA01,Bioburden,CFU/mL,2.7972,CFU/mL,0.0,10.0,PASS,2025-02-02 21:57:00,2025-02-03 01:57:00,2025-02-04 04:46:43.671167,AN017,1.284533231099537
S-B2025-00026-Assay,B2025-00026,FG-SMALLM,Assay,API,100.2394,%,95.0,105.0,PASS,2025-01-28 06:25:00,2025-01-28 11:25:00,2025-01-29 12:28:11.142949,AN013,1.252212302650463
S-B2025-00026-Impurity A,B2025-00026,FG-SMALLM,Impurity A,Imp A,0.0595,%,0.0,0.5,PASS,2025-01-28 06:25:00,2025-01-28 11:25:00,2025-01-29 12:28:11.142949,AN007,1.252212302650463
S-B2025-00026-pH,B2025-00026,FG-SMALLM,pH,pH,7.0308,,6.8,7.4,PASS,2025-01-28 06:25:00,2025-01-28 11:25:00,2025-01-29 12:28:11.142949,AN010,1.252212302650463
S-B2025-00026-Endotoxin,B2025-00026,FG-SMALLM,Endotoxin,EU/mL,0.0159,EU/mL,0.0,0.25,PASS,2025-01-28 06:25:00,2025-01-28 11:25:00,2025-01-29 12:28:11.142949,AN017,1.252212302650463
S-B2025-00026-Bioburden,B2025-00026,FG-SMALLM,Bioburden,CFU/mL,0.3078,CFU/mL,0.0,10.0,PASS,2025-01-28 06:25:00,2025-01-28 11:25:00,2025-01-29 12:28:11.142949,AN001,1.252212302650463
S-B2025-00027-Assay,B2025-00027,FG-SMALLM,Assay,API,99.9859,%,95.0,105.0,PASS,2025-01-29 14:57:00,2025-01-29 20:57:00,2025-01-31 15:51:41.663153,AN020,2.0379822124189815
S-B2025-00027-Impurity A,B2025-00027,FG-SMALLM,Impurity A,Imp A,0.0052,%,0.0,0.5,PASS,2025-01-29 14:57:00,2025-01-29 20:57:00,2025-01-31 15:51:41.663153,AN002,2.0379822124189815
S-B2025-00027-pH,B2025-00027,FG-SMALLM,pH,pH,7.1006,,6.8,7.4,PASS,2025-01-29 14:57:00,2025-01-29 20:57:00,2025-01-31 15:51:41.663153,AN004,2.0379822124189815
S-B2025-00027-Endotoxin,B2025-00027,FG-SMALLM,Endotoxin,EU/mL,0.0368,EU/mL,0.0,0.25,PASS,2025-01-29 14:57:00,2025-01-29 20:57:00,2025-01-31 15:51:41.663153,AN010,2.0379822124189815
S-B2025-00027-Bioburden,B2025-00027,FG-SMALLM,Bioburden,CFU/mL,10.3117,CFU/mL,0.0,10.0,OOT,2025-01-29 14:57:00,2025-01-29 20:57:00,2025-01-31 15:51:41.663153,AN012,2.0379822124189815
S-B2025-00028-Assay,B2025-00028,FG-SMALLM,Assay,API,100.6471,%,95.0,105.0,PASS,2025-01-30 00:19:00,2025-01-30 04:19:00,2025-02-01 04:03:05.950756,AN007,2.1556244300462963
S-B2025-00028-Impurity A,B2025-00028,FG-SMALLM,Impurity A,Imp A,0.1731,%,0.0,0.5,PASS,2025-01-30 00:19:00,2025-01-30 04:19:00,2025-02-01 04:03:05.950756,AN004,2.1556244300462963
S-B2025-00028-pH,B2025-00028,FG-SMALLM,pH,pH,7.1344,,6.8,7.4,PASS,2025-01-30 00:19:00,2025-01-30 04:19:00,2025-02-01 04:03:05.950756,AN018,2.1556244300462963
S-B2025-00028-Endotoxin,B2025-00028,FG-SMALLM,Endotoxin,EU/mL,0.0265,EU/mL,0.0,0.25,PASS,2025-01-30 00:19:00,2025-01-30 04:19:00,2025-02-01 04:03:05.950756,AN007,2.1556244300462963
S-B2025-00028-Bioburden,B2025-00028,FG-SMALLM,Bioburden,CFU/mL,2.737,CFU/mL,0.0,10.0,PASS,2025-01-30 00:19:00,2025-01-30 04:19:00,2025-02-01 04:03:05.950756,AN014,2.1556244300462963
S-B2025-00029-Assay,B2025-00029,FG-SMALLM,Assay,API,100.3771,%,95.0,105.0,PASS,2025-01-30 09:00:00,2025-01-30 11:00:00,2025-01-31 07:21:15.986669,AN014,0.9314350308912037
S-B2025-00029-Impurity A,B2025-00029,FG-SMALLM,Impurity A,Imp A,0.1097,%,0.0,0.5,PASS,2025-01-30 09:00:00,2025-01-30 11:00:00,2025-01-31 07:21:15.986669,AN005,0.9314350308912037
S-B2025-00029-pH,B2025-00029,FG-SMALLM,pH,pH,7.4593,,6.8,7.4,OOT,2025-01-30 09:00:00,2025-01-30 11:00:00,2025-01-31 07:21:15.986669,AN002,0.9314350308912037
S-B2025-00029-Endotoxin,B2025-00029,FG-SMALLM,Endotoxin,EU/mL,0.0225,EU/mL,0.0,0.25,PASS,2025-01-30 09:00:00,2025-01-30 11:00:00,2025-01-31 07:21:15.986669,AN009,0.9314350308912037
S-B2025-00029-Bioburden,B2025-00029,FG-SMALLM,Bioburden,CFU/mL,1.3017,CFU/mL,0.0,10.0,PASS,2025-01-30 09:00:00,2025-01-30 11:00:00,2025-01-31 07:21:15.986669,AN008,0.9314350308912037
S-B2025-00030-Assay,B2025-00030,FG-SMALLM,Assay,API,98.8865,%,95.0,105.0,PASS,2025-01-30 12:22:00,2025-01-30 16:22:00,2025-02-01 07:24:32.837061,AN014,1.7934356141319445
S-B2025-00030-Impurity A,B2025-00030,FG-SMALLM,Impurity A,Imp A,0.0188,%,0.0,0.5,PASS,2025-01-30 12:22:00,2025-01-30 16:22:00,2025-02-01 07:24:32.837061,AN004,1.7934356141319445
S-B2025-00030-pH,B2025-00030,FG-SMALLM,pH,pH,7.0585,,6.8,7.4,PASS,2025-01-30 12:22:00,2025-01-30 16:22:00,2025-02-01 07:24:32.837061,AN020,1.7934356141319445
S-B2025-00030-Endotoxin,B2025-00030,FG-SMALLM,Endotoxin,EU/mL,0.0073,EU/mL,0.0,0.25,PASS,2025-01-30 12:22:00,2025-01-30 16:22:00,2025-02-01 07:24:32.837061,AN002,1.7934356141319445
S-B2025-00030-Bioburden,B2025-00030,FG-SMALLM,Bioburden,CFU/mL,2.0833,CFU/mL,0.0,10.0,PASS,2025-01-30 12:22:00,2025-01-30 16:22:00,2025-02-01 07:24:32.837061,AN017,1.7934356141319445
S-B2025-00031-Assay,B2025-00031,FG-VA02,Assay,API,98.4865,%,95.0,105.0,PASS,2025-01-27 14:25:00,2025-01-27 17:25:00,2025-01-29 16:11:23.330825,AN003,2.0738811438078706
S-B2025-00031-Impurity A,B2025-00031,FG-VA02,Impurity A,Imp A,0.0998,%,0.0,0.5,PASS,2025-01-27 14:25:00,2025-01-27 17:25:00,2025-01-29 16:11:23.330825,AN013,2.0738811438078706
S-B2025-00031-pH,B2025-00031,FG-VA02,pH,pH,7.2551,,6.8,7.4,PASS,2025-01-27 14:25:00,2025-01-27 17:25:00,2025-01-29 16:11:23.330825,AN016,2.0738811438078706
S-B2025-00031-Endotoxin,B2025-00031,FG-VA02,Endotoxin,EU/mL,0.0736,EU/mL,0.0,0.25,PASS,2025-01-27 14:25:00,2025-01-27 17:25:00,2025-01-29 16:11:23.330825,AN013,2.0738811438078706
S-B2025-00031-Bioburden,B2025-00031,FG-VA02,Bioburden,CFU/mL,3.4354,CFU/mL,0.0,10.0,PASS,2025-01-27 14:25:00,2025-01-27 17:25:00,2025-01-29 16:11:23.330825,AN010,2.0738811438078706
S-B2025-00032-Assay,B2025-00032,FG-VA02,Assay,API,101.3086,%,95.0,105.0,PASS,2025-01-27 11:46:00,2025-01-27 14:46:00,2025-01-29 04:48:12.473372,AN012,1.7098665899537038
S-B2025-00032-Impurity A,B2025-00032,FG-VA02,Impurity A,Imp A,0.0809,%,0.0,0.5,PASS,2025-01-27 11:46:00,2025-01-27 14:46:00,2025-01-29 04:48:12.473372,AN018,1.7098665899537038
S-B2025-00032-pH,B2025-00032,FG-VA02,pH,pH,7.2191,,6.8,7.4,PASS,2025-01-27 11:46:00,2025-01-27 14:46:00,2025-01-29 04:48:12.473372,AN019,1.7098665899537038
S-B2025-00032-Endotoxin,B2025-00032,FG-VA02,Endotoxin,EU/mL,0.0319,EU/mL,0.0,0.25,PASS,2025-01-27 11:46:00,2025-01-27 14:46:00,2025-01-29 04:48:12.473372,AN003,1.7098665899537038
S-B2025-00032-Bioburden,B2025-00032,FG-VA02,Bioburden,CFU/mL,1.1739,CFU/mL,0.0,10.0,PASS,2025-01-27 11:46:00,2025-01-27 14:46:00,2025-01-29 04:48:12.473372,AN012,1.7098665899537038
S-B2025-00033-Assay,B2025-00033,FG-VA02,Assay,API,98.3603,%,95.0,105.0,PASS,2025-01-30 01:37:00,2025-01-30 05:37:00,2025-02-01 05:48:17.528992,AN005,2.1745084374074075
S-B2025-00033-Impurity A,B2025-00033,FG-VA02,Impurity A,Imp A,0.182,%,0.0,0.5,PASS,2025-01-30 01:37:00,2025-01-30 05:37:00,2025-02-01 05:48:17.528992,AN009,2.1745084374074075
S-B2025-00033-pH,B2025-00033,FG-VA02,pH,pH,7.2604,,6.8,7.4,PASS,2025-01-30 01:37:00,2025-01-30 05:37:00,2025-02-01 05:48:17.528992,AN019,2.1745084374074075
S-B2025-00033-Endotoxin,B2025-00033,FG-VA02,Endotoxin,EU/mL,0.0316,EU/mL,0.0,0.25,PASS,2025-01-30 01:37:00,2025-01-30 05:37:00,2025-02-01 05:48:17.528992,AN018,2.1745084374074075
S-B2025-00033-Bioburden,B2025-00033,FG-VA02,Bioburden,CFU/mL,0.7728,CFU/mL,0.0,10.0,PASS,2025-01-30 01:37:00,2025-01-30 05:37:00,2025-02-01 05:48:17.528992,AN010,2.1745084374074075
S-B2025-00034-Assay,B2025-00034,FG-VA02,Assay,API,99.847,%,95.0,105.0,PASS,2025-01-28 01:40:00,2025-01-28 04:40:00,2025-01-29 23:28:42.544442,AN016,1.9088257458564817
S-B2025-00034-Impurity A,B2025-00034,FG-VA02,Impurity A,Imp A,0.0779,%,0.0,0.5,PASS,2025-01-28 01:40:00,2025-01-28 04:40:00,2025-01-29 23:28:42.544442,AN008,1.9088257458564817
S-B2025-00034-pH,B2025-00034,FG-VA02,pH,pH,7.2081,,6.8,7.4,PASS,2025-01-28 01:40:00,2025-01-28 04:40:00,2025-01-29 23:28:42.544442,AN007,1.9088257458564817
S-B2025-00034-Endotoxin,B2025-00034,FG-VA02,Endotoxin,EU/mL,0.0686,EU/mL,0.0,0.25,PASS,2025-01-28 01:40:00,2025-01-28 04:40:00,2025-01-29 23:28:42.544442,AN020,1.9088257458564817
S-B2025-00034-Bioburden,B2025-00034,FG-VA02,Bioburden,CFU/mL,1.8522,CFU/mL,0.0,10.0,PASS,2025-01-28 01:40:00,2025-01-28 04:40:00,2025-01-29 23:28:42.544442,AN005,1.9088257458564817
S-B2025-00035-Assay,B2025-00035,FG-VA02,Assay,API,99.6341,%,95.0,105.0,PASS,2025-01-31 08:29:00,2025-01-31 11:29:00,2025-02-02 01:42:35.010599,AN011,1.7177663263773149
S-B2025-00035-Impurity A,B2025-00035,FG-VA02,Impurity A,Imp A,0.096,%,0.0,0.5,PASS,2025-01-31 08:29:00,2025-01-31 11:29:00,2025-02-02 01:42:35.010599,AN014,1.7177663263773149
S-B2025-00035-pH,B2025-00035,FG-VA02,pH,pH,7.3443,,6.8,7.4,PASS,2025-01-31 08:29:00,2025-01-31 11:29:00,2025-02-02 01:42:35.010599,AN011,1.7177663263773149
S-B2025-00035-Endotoxin,B2025-00035,FG-VA02,Endotoxin,EU/mL,0.0128,EU/mL,0.0,0.25,PASS,2025-01-31 08:29:00,2025-01-31 11:29:00,2025-02-02 01:42:35.010599,AN012,1.7177663263773149
S-B2025-00035-Bioburden,B2025-00035,FG-VA02,Bioburden,CFU/mL,0.3727,CFU/mL,0.0,10.0,PASS,2025-01-31 08:29:00,2025-01-31 11:29:00,2025-02-02 01:42:35.010599,AN004,1.7177663263773149
S-B2025-00036-Assay,B2025-00036,FG-VA02,Assay,API,100.2667,%,95.0,105.0,PASS,2025-02-02 03:50:00,2025-02-02 09:50:00,2025-02-03 15:05:10.035404,AN005,1.4688661505092593
S-B2025-00036-Impurity A,B2025-00036,FG-VA02,Impurity A,Imp A,0.0507,%,0.0,0.5,PASS,2025-02-02 03:50:00,2025-02-02 09:50:00,2025-02-03 15:05:10.035404,AN003,1.4688661505092593
S-B2025-00036-pH,B2025-00036,FG-VA02,pH,pH,7.2288,,6.8,7.4,PASS,2025-02-02 03:50:00,2025-02-02 09:50:00,2025-02-03 15:05:10.035404,AN017,1.4688661505092593
S-B2025-00036-Endotoxin,B2025-00036,FG-VA02,Endotoxin,EU/mL,0.041,EU/mL,0.0,0.25,PASS,2025-02-02 03:50:00,2025-02-02 09:50:00,2025-02-03 15:05:10.035404,AN019,1.4688661505092593
S-B2025-00036-Bioburden,B2025-00036,FG-VA02,Bioburden,CFU/mL,0.6987,CFU/mL,0.0,10.0,PASS,2025-02-02 03:50:00,2025-02-02 09:50:00,2025-02-03 15:05:10.035404,AN002,1.4688661505092593
S-B2025-00037-Assay,B2025-00037,FG-VA02,Assay,API,99.4015,%,95.0,105.0,PASS,2025-02-02 20:04:00,2025-02-03 01:04:00,2025-02-04 10:47:18.951499,AN005,1.613413790497685
S-B2025-00037-Impurity A,B2025-00037,FG-VA02,Impurity A,Imp A,0.1898,%,0.0,0.5,PASS,2025-02-02 20:04:00,2025-02-03 01:04:00,2025-02-04 10:47:18.951499,AN019,1.613413790497685
S-B2025-00037-pH,B2025-00037,FG-VA02,pH,pH,7.0619,,6.8,7.4,PASS,2025-02-02 20:04:00,2025-02-03 01:04:00,2025-02-04 10:47:18.951499,AN015,1.613413790497685
S-B2025-00037-Endotoxin,B2025-00037,FG-VA02,Endotoxin,EU/mL,0.0264,EU/mL,0.0,0.25,PASS,2025-02-02 20:04:00,2025-02-03 01:04:00,2025-02-04 10:47:18.951499,AN012,1.613413790497685
S-B2025-00037-Bioburden,B2025-00037,FG-VA02,Bioburden,CFU/mL,1.3738,CFU/mL,0.0,10.0,PASS,2025-02-02 20:04:00,2025-02-03 01:04:00,2025-02-04 10:47:18.951499,AN020,1.613413790497685
S-B2025-00038-Assay,B2025-00038,FG-VA02,Assay,API,99.5936,%,95.0,105.0,PASS,2025-02-08 00:50:00,2025-02-08 05:50:00,2025-02-09 15:26:45.899369,AN019,1.6088645760300926
S-B2025-00038-Impurity A,B2025-00038,FG-VA02,Impurity A,Imp A,0.1371,%,0.0,0.5,PASS,2025-02-08 00:50:00,2025-02-08 05:50:00,2025-02-09 15:26:45.899369,AN005,1.6088645760300926
S-B2025-00038-pH,B2025-00038,FG-VA02,pH,pH,7.1205,,6.8,7.4,PASS,2025-02-08 00:50:00,2025-02-08 05:50:00,2025-02-09 15:26:45.899369,AN012,1.6088645760300926
S-B2025-00038-Endotoxin,B2025-00038,FG-VA02,Endotoxin,EU/mL,0.0244,EU/mL,0.0,0.25,PASS,2025-02-08 00:50:00,2025-02-08 05:50:00,2025-02-09 15:26:45.899369,AN008,1.6088645760300926
S-B2025-00038-Bioburden,B2025-00038,FG-VA02,Bioburden,CFU/mL,0.0784,CFU/mL,0.0,10.0,PASS,2025-02-08 00:50:00,2025-02-08 05:50:00,2025-02-09 15:26:45.899369,AN002,1.6088645760300926
S-B2025-00039-Assay,B2025-00039,FG-VA02,Assay,API,100.6568,%,95.0,105.0,PASS,2025-02-11 23:44:00,2025-02-12 04:44:00,2025-02-13 10:34:36.603422,AN016,1.4518125396064814
S-B2025-00039-Impurity A,B2025-00039,FG-VA02,Impurity A,Imp A,0.1155,%,0.0,0.5,PASS,2025-02-11 23:44:00,2025-02-12 04:44:00,2025-02-13 10:34:36.603422,AN002,1.4518125396064814
S-B2025-00039-pH,B2025-00039,FG-VA02,pH,pH,7.0705,,6.8,7.4,PASS,2025-02-11 23:44:00,2025-02-12 04:44:00,2025-02-13 10:34:36.603422,AN017,1.4518125396064814
S-B2025-00039-Endotoxin,B2025-00039,FG-VA02,Endotoxin,EU/mL,0.0321,EU/mL,0.0,0.25,PASS,2025-02-11 23:44:00,2025-02-12 04:44:00,2025-02-13 10:34:36.603422,AN009,1.4518125396064814
S-B2025-00039-Bioburden,B2025-00039,FG-VA02,Bioburden,CFU/mL,3.6908,CFU/mL,0.0,10.0,PASS,2025-02-11 23:44:00,2025-02-12 04:44:00,2025-02-13 10:34:36.603422,AN013,1.4518125396064814
S-B2025-00040-Assay,B2025-00040,FG-MAB1-FILL,Assay,API,101.6497,%,95.0,105.0,PASS,2025-02-04 08:51:00,2025-02-04 11:51:00,2025-02-05 22:58:57.941965,AN003,1.588865069039352
S-B2025-00040-Impurity A,B2025-00040,FG-MAB1-FILL,Impurity A,Imp A,0.1612,%,0.0,0.5,PASS,2025-02-04 08:51:00,2025-02-04 11:51:00,2025-02-05 22:58:57.941965,AN008,1.588865069039352
S-B2025-00040-pH,B2025-00040,FG-MAB1-FILL,pH,pH,7.1343,,6.8,7.4,PASS,2025-02-04 08:51:00,2025-02-04 11:51:00,2025-02-05 22:58:57.941965,AN012,1.588865069039352
S-B2025-00040-Endotoxin,B2025-00040,FG-MAB1-FILL,Endotoxin,EU/mL,0.0489,EU/mL,0.0,0.25,PASS,2025-02-04 08:51:00,2025-02-04 11:51:00,2025-02-05 22:58:57.941965,AN020,1.588865069039352
S-B2025-00040-Bioburden,B2025-00040,FG-MAB1-FILL,Bioburden,CFU/mL,10.3267,CFU/mL,0.0,10.0,OOT,2025-02-04 08:51:00,2025-02-04 11:51:00,2025-02-05 22:58:57.941965,AN015,1.588865069039352
S-B2025-00041-Assay,B2025-00041,FG-MAB1-FILL,Assay,API,98.9491,%,95.0,105.0,PASS,2025-02-07 12:33:00,2025-02-07 14:33:00,2025-02-08 21:11:29.663287,AN007,1.3600655473032408
S-B2025-00041-Impurity A,B2025-00041,FG-MAB1-FILL,Impurity A,Imp A,0.1004,%,0.0,0.5,PASS,2025-02-07 12:33:00,2025-02-07 14:33:00,2025-02-08 21:11:29.663287,AN020,1.3600655473032408
S-B2025-00041-pH,B2025-00041,FG-MAB1-FILL,pH,pH,7.1034,,6.8,7.4,PASS,2025-02-07 12:33:00,2025-02-07 14:33:00,2025-02-08 21:11:29.663287,AN008,1.3600655473032408
S-B2025-00041-Endotoxin,B2025-00041,FG-MAB1-FILL,Endotoxin,EU/mL,0.0768,EU/mL,0.0,0.25,PASS,2025-02-07 12:33:00,2025-02-07 14:33:00,2025-02-08 21:11:29.663287,AN004,1.3600655473032408
S-B2025-00041-Bioburden,B2025-00041,FG-MAB1-FILL,Bioburden,CFU/mL,1.8305,CFU/mL,0.0,10.0,PASS,2025-02-07 12:33:00,2025-02-07 14:33:00,2025-02-08 21:11:29.663287,AN007,1.3600655473032408
S-B2025-00042-Assay,B2025-00042,FG-MAB1-FILL,Assay,API,102.7287,%,95.0,105.0,PASS,2025-02-11 03:32:00,2025-02-11 09:32:00,2025-02-12 12:09:48.974207,AN002,1.359594608877315
S-B2025-00042-Impurity A,B2025-00042,FG-MAB1-FILL,Impurity A,Imp A,0.0511,%,0.0,0.5,PASS,2025-02-11 03:32:00,2025-02-11 09:32:00,2025-02-12 12:09:48.974207,AN005,1.359594608877315
S-B2025-00042-pH,B2025-00042,FG-MAB1-FILL,pH,pH,7.3482,,6.8,7.4,PASS,2025-02-11 03:32:00,2025-02-11 09:32:00,2025-02-12 12:09:48.974207,AN019,1.359594608877315
S-B2025-00042-Endotoxin,B2025-00042,FG-MAB1-FILL,Endotoxin,EU/mL,0.1084,EU/mL,0.0,0.25,PASS,2025-02-11 03:32:00,2025-02-11 09:32:00,2025-02-12 12:09:48.974207,AN006,1.359594608877315
S-B2025-00042-Bioburden,B2025-00042,FG-MAB1-FILL,Bioburden,CFU/mL,2.3434,CFU/mL,0.0,10.0,PASS,2025-02-11 03:32:00,2025-02-11 09:32:00,2025-02-12 12:09:48.974207,AN019,1.359594608877315
S-B2025-00043-Assay,B2025-00043,FG-MAB1-FILL,Assay,API,98.3728,%,95.0,105.0,PASS,2025-02-08 22:02:00,2025-02-09 04:02:00,2025-02-10 11:27:06.768763,AN003,1.5591061199421297
S-B2025-00043-Impurity A,B2025-00043,FG-MAB1-FILL,Impurity A,Imp A,0.1268,%,0.0,0.5,PASS,2025-02-08 22:02:00,2025-02-09 04:02:00,2025-02-10 11:27:06.768763,AN016,1.5591061199421297
S-B2025-00043-pH,B2025-00043,FG-MAB1-FILL,pH,pH,6.9026,,6.8,7.4,PASS,2025-02-08 22:02:00,2025-02-09 04:02:00,2025-02-10 11:27:06.768763,AN014,1.5591061199421297
S-B2025-00043-Endotoxin,B2025-00043,FG-MAB1-FILL,Endotoxin,EU/mL,0.085,EU/mL,0.0,0.25,PASS,2025-02-08 22:02:00,2025-02-09 04:02:00,2025-02-10 11:27:06.768763,AN006,1.5591061199421297
S-B2025-00043-Bioburden,B2025-00043,FG-MAB1-FILL,Bioburden,CFU/mL,0.2096,CFU/mL,0.0,10.0,PASS,2025-02-08 22:02:00,2025-02-09 04:02:00,2025-02-10 11:27:06.768763,AN006,1.5591061199421297
S-B2025-00044-Assay,B2025-00044,FG-MAB1-FILL,Assay,API,102.3379,%,95.0,105.0,PASS,2025-02-10 17:00:00,2025-02-10 21:00:00,2025-02-12 04:13:11.259793,AN013,1.467491432789352
S-B2025-00044-Impurity A,B2025-00044,FG-MAB1-FILL,Impurity A,Imp A,0.0429,%,0.0,0.5,PASS,2025-02-10 17:00:00,2025-02-10 21:00:00,2025-02-12 04:13:11.259793,AN007,1.467491432789352
S-B2025-00044-pH,B2025-00044,FG-MAB1-FILL,pH,pH,6.8803,,6.8,7.4,PASS,2025-02-10 17:00:00,2025-02-10 21:00:00,2025-02-12 04:13:11.259793,AN014,1.467491432789352
S-B2025-00044-Endotoxin,B2025-00044,FG-MAB1-FILL,Endotoxin,EU/mL,0.0246,EU/mL,0.0,0.25,PASS,2025-02-10 17:00:00,2025-02-10 21:00:00,2025-02-12 04:13:11.259793,AN006,1.467491432789352
S-B2025-00044-Bioburden,B2025-00044,FG-MAB1-FILL,Bioburden,CFU/mL,6.5378,CFU/mL,0.0,10.0,PASS,2025-02-10 17:00:00,2025-02-10 21:00:00,2025-02-12 04:13:11.259793,AN002,1.467491432789352
S-B2025-00045-Assay,B2025-00045,FG-VA01,Assay,API,102.0983,%,95.0,105.0,PASS,2025-02-09 17:20:00,2025-02-09 18:20:00,2025-02-11 01:35:07.986939,AN020,1.343842441423611
S-B2025-00045-Impurity A,B2025-00045,FG-VA01,Impurity A,Imp A,1.1476,%,0.0,0.5,OOS,2025-02-09 17:20:00,2025-02-09 18:20:00,2025-02-11 01:35:07.986939,AN014,1.343842441423611
S-B2025-00045-pH,B2025-00045,FG-VA01,pH,pH,7.0758,,6.8,7.4,PASS,2025-02-09 17:20:00,2025-02-09 18:20:00,2025-02-11 01:35:07.986939,AN002,1.343842441423611
S-B2025-00045-Endotoxin,B2025-00045,FG-VA01,Endotoxin,EU/mL,0.0391,EU/mL,0.0,0.25,PASS,2025-02-09 17:20:00,2025-02-09 18:20:00,2025-02-11 01:35:07.986939,AN016,1.343842441423611
S-B2025-00045-Bioburden,B2025-00045,FG-VA01,Bioburden,CFU/mL,1.7342,CFU/mL,0.0,10.0,PASS,2025-02-09 17:20:00,2025-02-09 18:20:00,2025-02-11 01:35:07.986939,AN019,1.343842441423611
S-B2025-00046-Assay,B2025-00046,FG-VA01,Assay,API,102.6587,%,95.0,105.0,PASS,2025-02-13 14:42:00,2025-02-13 18:42:00,2025-02-15 05:37:52.383552,AN008,1.622134068888889
S-B2025-00046-Impurity A,B2025-00046,FG-VA01,Impurity A,Imp A,0.079,%,0.0,0.5,PASS,2025-02-13 14:42:00,2025-02-13 18:42:00,2025-02-15 05:37:52.383552,AN020,1.622134068888889
S-B2025-00046-pH,B2025-00046,FG-VA01,pH,pH,7.1187,,6.8,7.4,PASS,2025-02-13 14:42:00,2025-02-13 18:42:00,2025-02-15 05:37:52.383552,AN007,1.622134068888889
S-B2025-00046-Endotoxin,B2025-00046,FG-VA01,Endotoxin,EU/mL,0.331,EU/mL,0.0,0.25,OOT,2025-02-13 14:42:00,2025-02-13 18:42:00,2025-02-15 05:37:52.383552,AN001,1.622134068888889
S-B2025-00046-Bioburden,B2025-00046,FG-VA01,Bioburden,CFU/mL,0.3828,CFU/mL,0.0,10.0,PASS,2025-02-13 14:42:00,2025-02-13 18:42:00,2025-02-15 05:37:52.383552,AN001,1.622134068888889
S-B2025-00047-Assay,B2025-00047,FG-MAB1-FILL,Assay,API,99.6118,%,95.0,105.0,PASS,2025-02-15 10:44:00,2025-02-15 16:44:00,2025-02-17 10:14:01.853337,AN014,1.979188117326389
S-B2025-00047-Impurity A,B2025-00047,FG-MAB1-FILL,Impurity A,Imp A,0.0737,%,0.0,0.5,PASS,2025-02-15 10:44:00,2025-02-15 16:44:00,2025-02-17 10:14:01.853337,AN019,1.979188117326389
S-B2025-00047-pH,B2025-00047,FG-MAB1-FILL,pH,pH,7.1601,,6.8,7.4,PASS,2025-02-15 10:44:00,2025-02-15 16:44:00,2025-02-17 10:14:01.853337,AN014,1.979188117326389
S-B2025-00047-Endotoxin,B2025-00047,FG-MAB1-FILL,Endotoxin,EU/mL,0.1061,EU/mL,0.0,0.25,PASS,2025-02-15 10:44:00,2025-02-15 16:44:00,2025-02-17 10:14:01.853337,AN013,1.979188117326389
S-B2025-00047-Bioburden,B2025-00047,FG-MAB1-FILL,Bioburden,CFU/mL,2.9151,CFU/mL,0.0,10.0,PASS,2025-02-15 10:44:00,2025-02-15 16:44:00,2025-02-17 10:14:01.853337,AN018,1.979188117326389
S-B2025-00048-Assay,B2025-00048,FG-MAB1-FILL,Assay,API,100.2435,%,95.0,105.0,PASS,2025-02-16 06:28:00,2025-02-16 08:28:00,2025-02-17 13:04:40.119477,AN009,1.275464345798611
S-B2025-00048-Impurity A,B2025-00048,FG-MAB1-FILL,Impurity A,Imp A,0.1378,%,0.0,0.5,PASS,2025-02-16 06:28:00,2025-02-16 08:28:00,2025-02-17 13:04:40.119477,AN013,1.275464345798611
S-B2025-00048-pH,B2025-00048,FG-MAB1-FILL,pH,pH,7.2397,,6.8,7.4,PASS,2025-02-16 06:28:00,2025-02-16 08:28:00,2025-02-17 13:04:40.119477,AN004,1.275464345798611
S-B2025-00048-Endotoxin,B2025-00048,FG-MAB1-FILL,Endotoxin,EU/mL,0.0766,EU/mL,0.0,0.25,PASS,2025-02-16 06:28:00,2025-02-16 08:28:00,2025-02-17 13:04:40.119477,AN006,1.275464345798611
S-B2025-00048-Bioburden,B2025-00048,FG-MAB1-FILL,Bioburden,CFU/mL,1.3481,CFU/mL,0.0,10.0,PASS,2025-02-16 06:28:00,2025-02-16 08:28:00,2025-02-17 13:04:40.119477,AN011,1.275464345798611
S-B2025-00049-Assay,B2025-00049,FG-MAB1-FILL,Assay,API,101.0771,%,95.0,105.0,PASS,2025-02-18 13:28:00,2025-02-18 15:28:00,2025-02-19 21:09:26.248383,AN003,1.3204426896180554
