move_id,batch_id,material_id,qty_issued,uom,issue_date,storage_location,lot_id
GM-2025-000241,B2025-00029,RM-025,79.78,pcs,2025-01-30 20:00:00,RAW1,LOT-RM-025-0206
GM-2025-000242,B2025-00029,RM-016,46.85,L,2025-01-31 12:00:00,RAW2,LOT-RM-009-0231
GM-2025-000243,B2025-00029,RM-013,74.42,L,2025-01-30 10:00:00,RAW2,LOT-RM-002-0107
GM-2025-000244,B2025-00029,RM-017,57.28,pcs,2025-01-30 08:00:00,HAZ,LOT-RM-004-0041
GM-2025-000245,B2025-00029,RM-003,41.86,kg,2025-01-31 12:00:00,HAZ,LOT-RM-025-0180
GM-2025-000246,B2025-00029,RM-012,88.22,pcs,2025-01-30 18:00:00,RAW2,LOT-RM-016-0030
GM-2025-000247,B2025-00029,RM-015,48.41,L,2025-01-31 19:00:00,RAW2,LOT-RM-011-0233
GM-2025-000248,B2025-00029,RM-004,81.54,kg,2025-01-31 05:00:00,RAW1,LOT-RM-015-0194
GM-2025-000249,B2025-00030,RM-012,62.27,pcs,2025-01-30 15:00:00,HAZ,LOT-RM-022-0122
GM-2025-000250,B2025-00030,RM-009,48.89,pcs,2025-01-31 07:00:00,HAZ,LOT-RM-009-0044
GM-2025-000251,B2025-00030,RM-023,75.6,kg,2025-01-30 08:00:00,COLD,LOT-RM-015-0239
GM-2025-000252,B2025-00030,RM-020,78.77,pcs,2025-01-31 11:00:00,RAW2,LOT-RM-012-0115
GM-2025-000253,B2025-00030,RM-025,76.73,pcs,2025-01-30 08:00:00,HAZ,LOT-RM-022-0243
GM-2025-000254,B2025-00031,RM-010,49.91,kg,2025-01-27 17:00:00,RAW1,LOT-RM-004-0227
GM-2025-000255,B2025-00031,RM-017,42.17,pcs,2025-01-27 19:00:00,RAW1,LOT-RM-010-0046
GM-2025-000256,B2025-00031,RM-008,56.71,kg,2025-01-27 04:00:00,COLD,LOT-RM-017-0174
GM-2025-000257,B2025-00031,RM-024,67.99,L,2025-01-27 21:00:00,RAW2,LOT-RM-015-0029
GM-2025-000258,B2025-00031,RM-020,65.53,pcs,2025-01-28 14:00:00,RAW2,LOT-RM-001-0163
GM-2025-000259,B2025-00031,RM-016,49.4,L,2025-01-27 16:00:00,COLD,LOT-RM-002-0183
GM-2025-000260,B2025-00031,RM-012,65.32,pcs,2025-01-27 01:00:00,COLD,LOT-RM-013-0155
GM-2025-000261,B2025-00031,RM-005,41.74,pcs,2025-01-28 03:00:00,RAW1,LOT-RM-017-0160
GM-2025-000262,B2025-00031,RM-003,34.26,kg,2025-01-28 09:00:00,HAZ,LOT-RM-009-0044
GM-2025-000263,B2025-00031,RM-007,45.25,kg,2025-01-27 19:00:00,COLD,LOT-RM-014-0050
GM-2025-000264,B2025-00032,RM-001,29.57,pcs,2025-01-28 06:00:00,RAW1,LOT-RM-001-0126
GM-2025-000265,B2025-00032,RM-002,42.99,pcs,2025-01-27 17:00:00,RAW2,LOT-RM-019-0014
GM-2025-000266,B2025-00032,RM-015,56.67,L,2025-01-28 14:00:00,RAW2,LOT-RM-025-0180
GM-2025-000267,B2025-00032,RM-013,53.94,L,2025-01-27 16:00:00,COLD,LOT-RM-012-0115
GM-2025-000268,B2025-00032,RM-009,43.74,pcs,2025-01-28 00:00:00,COLD,LOT-RM-015-0011
GM-2025-000269,B2025-00032,RM-010,45.09,kg,2025-01-27 14:00:00,HAZ,LOT-RM-010-0169
GM-2025-000270,B2025-00032,RM-004,72.7,kg,2025-01-27 02:00:00,COLD,LOT-RM-019-0142
GM-2025-000271,B2025-00032,RM-007,45.15,kg,2025-01-26 23:00:00,RAW2,LOT-RM-002-0224
GM-2025-000272,B2025-00032,RM-019,38.6,pcs,2025-01-28 12:00:00,RAW1,LOT-RM-010-0189
GM-2025-000273,B2025-00033,RM-001,49.3,pcs,2025-01-30 07:00:00,HAZ,LOT-RM-016-0052
GM-2025-000274,B2025-00033,RM-007,48.46,kg,2025-01-30 18:00:00,HAZ,LOT-RM-018-0100
GM-2025-000275,B2025-00033,RM-011,50.18,L,2025-01-29 14:00:00,COLD,LOT-RM-024-0179
GM-2025-000276,B2025-00033,RM-017,36.97,pcs,2025-01-30 12:00:00,COLD,LOT-RM-009-0094
GM-2025-000277,B2025-00033,RM-008,48.17,kg,2025-01-30 20:00:00,HAZ,LOT-RM-025-0105
GM-2025-000278,B2025-00034,RM-018,74.25,kg,2025-01-27 17:00:00,COLD,LOT-RM-005-0185
GM-2025-000279,B2025-00034,RM-002,42.72,pcs,2025-01-28 01:00:00,RAW2,LOT-RM-001-0126
GM-2025-000280,B2025-00034,RM-023,89.74,kg,2025-01-28 03:00:00,COLD,LOT-RM-009-0022
GM-2025-000281,B2025-00034,RM-013,73.33,L,2025-01-28 13:00:00,RAW1,LOT-RM-001-0207
GM-2025-000282,B2025-00034,RM-005,58.98,pcs,2025-01-29 03:00:00,COLD,LOT-RM-023-0221
GM-2025-000283,B2025-00034,RM-016,27.72,L,2025-01-28 17:00:00,RAW1,LOT-RM-008-0006
GM-2025-000284,B2025-00034,RM-003,22.84,kg,2025-01-27 17:00:00,RAW1,LOT-RM-001-0063
GM-2025-000285,B2025-00034,RM-025,58.54,pcs,2025-01-27 13:00:00,RAW2,LOT-RM-012-0096
GM-2025-000286,B2025-00034,RM-007,48.52,kg,2025-01-27 13:00:00,RAW2,LOT-RM-024-0147
GM-2025-000287,B2025-00034,RM-001,32.5,pcs,2025-01-28 00:00:00,RAW1,LOT-RM-001-0222
GM-2025-000288,B2025-00035,RM-006,57.06,kg,2025-01-30 16:00:00,RAW1,LOT-RM-010-0189
GM-2025-000289,B2025-00035,RM-023,56.04,kg,2025-01-31 13:00:00,RAW1,LOT-RM-003-0040
GM-2025-000290,B2025-00035,RM-004,71.43,kg,2025-02-01 05:00:00,HAZ,LOT-RM-018-0162
GM-2025-000291,B2025-00035,RM-019,44.76,pcs,2025-01-31 13:00:00,RAW1,LOT-RM-014-0157
GM-2025-000292,B2025-00035,RM-021,73.13,kg,2025-01-30 23:00:00,RAW1,LOT-RM-001-0181
GM-2025-000293,B2025-00035,RM-011,36.11,L,2025-01-31 00:00:00,RAW2,LOT-RM-014-0236
GM-2025-000294,B2025-00036,RM-005,47.94,pcs,2025-02-01 22:00:00,RAW1,LOT-RM-004-0184
GM-2025-000295,B2025-00036,RM-004,65.34,kg,2025-02-01 16:00:00,RAW1,LOT-RM-007-0111
GM-2025-000296,B2025-00036,RM-007,33.54,kg,2025-02-03 06:00:00,RAW2,LOT-RM-017-0054
GM-2025-000297,B2025-00036,RM-024,45.49,L,2025-02-01 14:00:00,RAW1,LOT-RM-018-0100
GM-2025-000298,B2025-00036,RM-002,62.91,pcs,2025-02-02 07:00:00,RAW2,LOT-RM-022-0122
GM-2025-000299,B2025-00036,RM-013,58.74,L,2025-02-01 23:00:00,HAZ,LOT-RM-013-0155
GM-2025-000300,B2025-00037,RM-021,64.73,kg,2025-02-03 10:00:00,COLD,LOT-RM-009-0188
GM-2025-000301,B2025-00037,RM-023,61.27,kg,2025-02-03 23:00:00,RAW1,LOT-RM-010-0114
GM-2025-000302,B2025-00037,RM-004,72.81,kg,2025-02-02 15:00:00,RAW1,LOT-RM-008-0021
GM-2025-000303,B2025-00037,RM-008,49.05,kg,2025-02-02 15:00:00,RAW2,LOT-RM-009-0068
GM-2025-000304,B2025-00037,RM-014,46.5,L,2025-02-02 13:00:00,RAW2,LOT-RM-025-0180
GM-2025-000305,B2025-00037,RM-003,24.79,kg,2025-02-02 11:00:00,RAW1,LOT-RM-012-0049
GM-2025-000306,B2025-00037,RM-015,49.54,L,2025-02-02 15:00:00,COLD,LOT-RM-015-0194
GM-2025-000307,B2025-00038,RM-024,46.69,L,2025-02-07 19:00:00,HAZ,LOT-RM-001-0163
GM-2025-000308,B2025-00038,RM-019,31.47,pcs,2025-02-08 22:00:00,COLD,LOT-RM-012-0154
GM-2025-000309,B2025-00038,RM-014,46.55,L,2025-02-08 11:00:00,COLD,LOT-RM-020-0056
GM-2025-000310,B2025-00038,RM-005,47.92,pcs,2025-02-08 12:00:00,COLD,LOT-RM-008-0212
GM-2025-000311,B2025-00038,RM-015,45.41,L,2025-02-08 07:00:00,RAW2,LOT-RM-010-0136
GM-2025-000312,B2025-00038,RM-021,79.14,kg,2025-02-07 09:00:00,COLD,LOT-RM-014-0073
GM-2025-000313,B2025-00038,RM-020,52.55,pcs,2025-02-09 09:00:00,RAW2,LOT-RM-022-0017
GM-2025-000314,B2025-00038,RM-023,62.07,kg,2025-02-07 12:00:00,RAW1,LOT-RM-001-0127
GM-2025-000315,B2025-00039,RM-014,63.63,L,2025-02-13 06:00:00,RAW1,LOT-RM-016-0159
GM-2025-000316,B2025-00039,RM-020,58.12,pcs,2025-02-13 08:00:00,HAZ,LOT-RM-008-0021
GM-2025-000317,B2025-00039,RM-022,46.98,pcs,2025-02-13 03:00:00,HAZ,LOT-RM-005-0004
GM-2025-000318,B2025-00039,RM-006,60.26,kg,2025-02-13 07:00:00,RAW1,LOT-RM-023-0082
GM-2025-000319,B2025-00039,RM-023,75.3,kg,2025-02-12 21:00:00,COLD,LOT-RM-024-0179
GM-2025-000320,B2025-00039,RM-021,71.66,kg,2025-02-13 03:00:00,RAW1,LOT-RM-024-0146
GM-2025-000321,B2025-00039,RM-018,55.86,kg,2025-02-12 00:00:00,COLD,LOT-RM-015-0116
GM-2025-000322,B2025-00039,RM-008,40.5,kg,2025-02-12 06:00:00,HAZ,LOT-RM-011-0095
GM-2025-000323,B2025-00039,RM-007,65.73,kg,2025-02-12 15:00:00,COLD,LOT-RM-017-0196
GM-2025-000324,B2025-00039,RM-002,60.4,pcs,2025-02-12 15:00:00,COLD,LOT-RM-017-0140
GM-2025-000325,B2025-00040,RM-005,52.25,pcs,2025-02-04 09:00:00,RAW2,LOT-RM-015-0011
GM-2025-000326,B2025-00040,RM-020,50.4,pcs,2025-02-05 15:00:00,COLD,LOT-RM-025-0105
GM-2025-000327,B2025-00040,RM-017,31.42,pcs,2025-02-05 00:00:00,HAZ,LOT-RM-024-0084
GM-2025-000328,B2025-00040,RM-013,67.37,L,2025-02-04 20:00:00,HAZ,LOT-RM-001-0223
GM-2025-000329,B2025-00040,RM-022,56.06,pcs,2025-02-05 00:00:00,HAZ,LOT-RM-003-0040
GM-2025-000330,B2025-00040,RM-011,51.92,L,2025-02-04 04:00:00,HAZ,LOT-RM-002-0108
GM-2025-000331,B2025-00040,RM-003,35.65,kg,2025-02-03 20:00:00,RAW2,LOT-RM-021-0202
GM-2025-000332,B2025-00040,RM-004,62.29,kg,2025-02-04 15:00:00,HAZ,LOT-RM-001-0223
GM-2025-000333,B2025-00041,RM-024,51.68,L,2025-02-07 20:00:00,COLD,LOT-RM-005-0004
GM-2025-000334,B2025-00041,RM-002,67.28,pcs,2025-02-07 22:00:00,RAW2,LOT-RM-002-0039
GM-2025-000335,B2025-00041,RM-006,48.15,kg,2025-02-08 08:00:00,RAW2,LOT-RM-020-0056
GM-2025-000336,B2025-00041,RM-001,26.59,pcs,2025-02-07 01:00:00,RAW1,LOT-RM-018-0101
GM-2025-000337,B2025-00041,RM-019,30.3,pcs,2025-02-08 01:00:00,RAW2,LOT-RM-010-0070
GM-2025-000338,B2025-00041,RM-017,55.54,pcs,2025-02-07 16:00:00,RAW2,LOT-RM-008-0006
GM-2025-000339,B2025-00041,RM-016,51.81,L,2025-02-08 02:00:00,HAZ,LOT-RM-004-0041
GM-2025-000340,B2025-00042,RM-015,56.52,L,2025-02-11 20:00:00,COLD,LOT-RM-022-0059
GM-2025-000341,B2025-00042,RM-004,54.01,kg,2025-02-10 21:00:00,HAZ,LOT-RM-014-0156
GM-2025-000342,B2025-00042,RM-003,30.83,kg,2025-02-12 07:00:00,HAZ,LOT-RM-007-0111
GM-2025-000343,B2025-00042,RM-018,51.29,kg,2025-02-11 12:00:00,RAW2,LOT-RM-024-0125
GM-2025-000344,B2025-00042,RM-017,37.28,pcs,2025-02-12 03:00:00,RAW1,LOT-RM-006-0091
GM-2025-000345,B2025-00042,RM-025,62.91,pcs,2025-02-10 15:00:00,RAW1,LOT-RM-025-0244
GM-2025-000346,B2025-00042,RM-013,53.04,L,2025-02-11 05:00:00,HAZ,LOT-RM-014-0156
GM-2025-000347,B2025-00042,RM-007,40.84,kg,2025-02-11 03:00:00,RAW2,LOT-RM-025-0061
GM-2025-000348,B2025-00042,RM-002,44.42,pcs,2025-02-11 18:00:00,HAZ,LOT-RM-025-0206
GM-2025-000349,B2025-00043,RM-003,29.09,kg,2025-02-09 06:00:00,HAZ,LOT-RM-005-0004
GM-2025-000350,B2025-00043,RM-016,29.87,L,2025-02-08 23:00:00,RAW2,LOT-RM-003-0087
GM-2025-000351,B2025-00043,RM-020,63.63,pcs,2025-02-09 20:00:00,COLD,LOT-RM-020-0176
GM-2025-000352,B2025-00043,RM-002,42.92,pcs,2025-02-09 19:00:00,HAZ,LOT-RM-014-0157
GM-2025-000353,B2025-00043,RM-004,64.53,kg,2025-02-08 11:00:00,RAW2,LOT-RM-010-0136
GM-2025-000354,B2025-00043,RM-001,31.08,pcs,2025-02-08 22:00:00,COLD,LOT-RM-008-0186
GM-2025-000355,B2025-00043,RM-014,48.62,L,2025-02-09 03:00:00,RAW2,LOT-RM-011-0095
GM-2025-000356,B2025-00043,RM-006,54.69,kg,2025-02-09 16:00:00,HAZ,LOT-RM-022-0017
GM-2025-000357,B2025-00044,RM-010,48.43,kg,2025-02-11 09:00:00,COLD,LOT-RM-002-0107
GM-2025-000358,B2025-00044,RM-004,53.05,kg,2025-02-10 20:00:00,RAW2,LOT-RM-021-0242
GM-2025-000359,B2025-00044,RM-021,66.83,kg,2025-02-11 01:00:00,RAW2,LOT-RM-011-0233
GM-2025-000360,B2025-00044,RM-014,51.25,L,2025-02-11 01:00:00,HAZ,LOT-RM-021-0202
GM-2025-000361,B2025-00044,RM-011,58.21,L,2025-02-10 22:00:00,COLD,LOT-RM-004-0148
GM-2025-000362,B2025-00045,RM-002,55.51,pcs,2025-02-10 17:00:00,RAW2,LOT-RM-009-0231
GM-2025-000363,B2025-00045,RM-019,37.12,pcs,2025-02-09 05:00:00,COLD,LOT-RM-020-0201
GM-2025-000364,B2025-00045,RM-015,58.95,L,2025-02-10 13:00:00,RAW2,LOT-RM-001-0182
GM-2025-000365,B2025-00045,RM-016,35.47,L,2025-02-10 10:00:00,RAW2,LOT-RM-004-0209
GM-2025-000366,B2025-00045,RM-006,49.06,kg,2025-02-09 12:00:00,HAZ,LOT-RM-023-0145
GM-2025-000367,B2025-00045,RM-020,41.26,pcs,2025-02-10 03:00:00,RAW1,LOT-RM-022-0081
GM-2025-000368,B2025-00045,RM-004,55.64,kg,2025-02-10 05:00:00,RAW1,LOT-RM-016-0099
GM-2025-000369,B2025-00045,RM-003,32.04,kg,2025-02-10 21:00:00,RAW2,LOT-RM-017-0160
GM-2025-000370,B2025-00045,RM-024,48.44,L,2025-02-09 17:00:00,RAW1,LOT-RM-010-0136
GM-2025-000371,B2025-00045,RM-025,50.41,pcs,2025-02-10 04:00:00,HAZ,LOT-RM-013-0155
GM-2025-000372,B2025-00046,RM-025,54.34,pcs,2025-02-13 01:00:00,HAZ,LOT-RM-018-0100
GM-2025-000373,B2025-00046,RM-011,56.78,L,2025-02-13 09:00:00,COLD,LOT-RM-002-0183
GM-2025-000374,B2025-00046,RM-015,48.08,L,2025-02-13 06:00:00,COLD,LOT-RM-019-0218
GM-2025-000375,B2025-00046,RM-005,57.66,pcs,2025-02-13 00:00:00,HAZ,LOT-RM-003-0064
GM-2025-000376,B2025-00046,RM-001,32.75,pcs,2025-02-13 11:00:00,RAW1,LOT-RM-024-0084
GM-2025-000377,B2025-00046,RM-013,75.26,L,2025-02-13 19:00:00,HAZ,LOT-RM-021-0144
GM-2025-000378,B2025-00046,RM-002,39.77,pcs,2025-02-13 06:00:00,COLD,LOT-RM-023-0082
GM-2025-000379,B2025-00046,RM-018,60.3,kg,2025-02-14 04:00:00,COLD,LOT-RM-013-0155
GM-2025-000380,B2025-00046,RM-021,66.27,kg,2025-02-14 07:00:00,RAW2,LOT-RM-008-0211
GM-2025-000381,B2025-00047,RM-012,42.33,pcs,2025-02-16 09:00:00,RAW1,LOT-RM-015-0076
GM-2025-000382,B2025-00047,RM-004,55.18,kg,2025-02-16 17:00:00,RAW1,LOT-RM-010-0189
GM-2025-000383,B2025-00047,RM-010,49.69,kg,2025-02-15 07:00:00,COLD,LOT-RM-003-0064
GM-2025-000384,B2025-00047,RM-023,56.16,kg,2025-02-15 19:00:00,HAZ,LOT-RM-025-0180
GM-2025-000385,B2025-00047,RM-007,51.79,kg,2025-02-14 19:00:00,COLD,LOT-RM-009-0067
GM-2025-000386,B2025-00047,RM-003,39.87,kg,2025-02-15 08:00:00,RAW2,LOT-RM-015-0076
GM-2025-000387,B2025-00047,RM-006,44.98,kg,2025-02-14 20:00:00,RAW1,LOT-RM-007-0167
GM-2025-000388,B2025-00047,RM-019,50.07,pcs,2025-02-16 12:00:00,HAZ,LOT-RM-008-0021
GM-2025-000389,B2025-00048,RM-005,58.7,pcs,2025-02-17 02:00:00,RAW2,LOT-RM-012-0115
GM-2025-000390,B2025-00048,RM-007,49.66,kg,2025-02-17 13:00:00,HAZ,LOT-RM-021-0143
GM-2025-000391,B2025-00048,RM-004,64.71,kg,2025-02-16 07:00:00,HAZ,LOT-RM-016-0195
GM-2025-000392,B2025-00048,RM-024,49.71,L,2025-02-16 17:00:00,RAW1,LOT-RM-018-0240
GM-2025-000393,B2025-00048,RM-012,62.24,pcs,2025-02-16 14:00:00,HAZ,LOT-RM-012-0071
GM-2025-000394,B2025-00048,RM-016,25.66,L,2025-02-16 09:00:00,HAZ,LOT-RM-014-0073
GM-2025-000395,B2025-00048,RM-022,49.37,pcs,2025-02-16 07:00:00,RAW2,LOT-RM-023-0083
GM-2025-000396,B2025-00048,RM-011,50.64,L,2025-02-15 22:00:00,RAW1,LOT-RM-019-0014
GM-2025-000397,B2025-00048,RM-006,39.54,kg,2025-02-16 17:00:00,HAZ,LOT-RM-011-0095
GM-2025-000398,B2025-00048,RM-008,39.54,kg,2025-02-16 06:00:00,COLD,LOT-RM-009-0213
GM-2025-000399,B2025-00049,RM-020,69.98,pcs,2025-02-19 02:00:00,RAW1,LOT-RM-017-0161
GM-2025-000400,B2025-00049,RM-002,53.03,pcs,2025-02-18 18:00:00,COLD,LOT-RM-020-0102
GM-2025-000401,B2025-00049,RM-023,67.12,kg,2025-02-18 02:00:00,COLD,LOT-RM-014-0157
GM-2025-000402,B2025-00049,RM-019,39.24,pcs,2025-02-19 15:00:00,RAW1,LOT-RM-006-0165
GM-2025-000403,B2025-00049,RM-017,44.42,pcs,2025-02-18 09:00:00,COLD,LOT-RM-023-0145
GM-2025-000404,B2025-00049,RM-010,52.55,kg,2025-02-19 15:00:00,RAW1,LOT-RM-004-0227
GM-2025-000405,B2025-00049,RM-001,34.59,pcs,2025-02-18 23:00:00,RAW1,LOT-RM-008-0186
GM-2025-000406,B2025-00049,RM-014,38.5,L,2025-02-19 12:00:00,RAW2,LOT-RM-002-0128
GM-2025-000407,B2025-00049,RM-011,46.22,L,2025-02-17 19:00:00,RAW1,LOT-RM-023-0036
GM-2025-000408,B2025-00049,RM-018,56.93,kg,2025-02-18 00:00:00,RAW1,LOT-RM-009-0134
GM-2025-000409,B2025-00049,RM-021,80.19,kg,2025-02-18 01:00:00,RAW2,LOT-RM-010-0024
GM-2025-000410,B2025-00050,RM-013,86.48,L,2025-02-25 09:00:00,COLD,LOT-RM-008-0021
GM-2025-000411,B2025-00050,RM-019,35.0,pcs,2025-02-25 13:00:00,COLD,LOT-RM-014-0193
GM-2025-000412,B2025-00050,RM-022,70.05,pcs,2025-02-24 15:00:00,HAZ,LOT-RM-023-0103
GM-2025-000413,B2025-00050,RM-004,62.8,kg,2025-02-25 21:00:00,RAW1,LOT-RM-010-0135
GM-2025-000414,B2025-00050,RM-011,39.76,L,2025-02-25 13:00:00,HAZ,LOT-RM-023-0178
GM-2025-000415,B2025-00050,RM-005,72.26,pcs,2025-02-24 20:00:00,RAW1,LOT-RM-004-0209
GM-2025-000416,B2025-00050,RM-014,47.63,L,2025-02-25 00:00:00,HAZ,LOT-RM-004-0041
GM-2025-000417,B2025-00050,RM-007,47.63,kg,2025-02-24 18:00:00,COLD,LOT-RM-022-0059
GM-2025-000418,B2025-00050,RM-002,58.96,pcs,2025-02-25 02:00:00,RAW1,LOT-RM-007-0166
GM-2025-000419,B2025-00050,RM-021,94.18,kg,2025-02-26 06:00:00,RAW1,LOT-RM-019-0014
GM-2025-000420,B2025-00051,RM-024,47.6,L,2025-02-13 04:00:00,RAW1,LOT-RM-015-0011
GM-2025-000421,B2025-00051,RM-010,52.5,kg,2025-02-12 12:00:00,RAW2,LOT-RM-025-0244
GM-2025-000422,B2025-00051,RM-008,58.02,kg,2025-02-12 07:00:00,RAW2,LOT-RM-002-0129
GM-2025-000423,B2025-00051,RM-005,57.71,pcs,2025-02-12 18:00:00,COLD,LOT-RM-018-0100
GM-2025-000424,B2025-00051,RM-014,47.74,L,2025-02-13 22:00:00,HAZ,LOT-RM-006-0005
GM-2025-000425,B2025-00051,RM-009,26.23,pcs,2025-02-13 06:00:00,COLD,LOT-RM-001-0127
GM-2025-000426,B2025-00051,RM-016,34.95,L,2025-02-11 23:00:00,HAZ,LOT-RM-018-0141
GM-2025-000427,B2025-00051,RM-006,57.81,kg,2025-02-12 02:00:00,RAW1,LOT-RM-016-0052
GM-2025-000428,B2025-00052,RM-002,61.91,pcs,2025-02-16 19:00:00,RAW2,LOT-RM-006-0150
GM-2025-000429,B2025-00052,RM-014,77.65,L,2025-02-17 13:00:00,RAW1,LOT-RM-005-0090
GM-2025-000430,B2025-00052,RM-023,69.07,kg,2025-02-18 02:00:00,RAW1,LOT-RM-005-0149
GM-2025-000431,B2025-00052,RM-019,27.73,pcs,2025-02-17 05:00:00,RAW2,LOT-RM-020-0102
GM-2025-000432,B2025-00052,RM-010,48.05,kg,2025-02-16 19:00:00,RAW2,LOT-RM-012-0138
GM-2025-000433,B2025-00053,RM-021,62.29,kg,2025-02-19 00:00:00,COLD,LOT-RM-010-0069
GM-2025-000434,B2025-00053,RM-004,58.86,kg,2025-02-18 19:00:00,COLD,LOT-RM-006-0131
GM-2025-000435,B2025-00053,RM-020,56.85,pcs,2025-02-18 08:00:00,RAW2,LOT-RM-010-0214
GM-2025-000436,B2025-00053,RM-007,38.55,kg,2025-02-17 20:00:00,COLD,LOT-RM-002-0086
GM-2025-000437,B2025-00053,RM-025,69.37,pcs,2025-02-17 20:00:00,COLD,LOT-RM-008-0230
GM-2025-000438,B2025-00054,RM-007,58.41,kg,2025-02-19 15:00:00,RAW1,LOT-RM-007-0167
GM-2025-000439,B2025-00054,RM-017,56.49,pcs,2025-02-19 08:00:00,HAZ,LOT-RM-011-0008
GM-2025-000440,B2025-00054,RM-019,35.41,pcs,2025-02-19 18:00:00,HAZ,LOT-RM-016-0053
GM-2025-000441,B2025-00054,RM-012,71.76,pcs,2025-02-19 01:00:00,RAW1,LOT-RM-015-0011
GM-2025-000442,B2025-00054,RM-008,44.29,kg,2025-02-19 14:00:00,RAW1,LOT-RM-011-0191
GM-2025-000443,B2025-00054,RM-022,63.0,pcs,2025-02-19 03:00:00,RAW2,LOT-RM-016-0195
GM-2025-000444,B2025-00054,RM-014,48.61,L,2025-02-20 02:00:00,COLD,LOT-RM-010-0214
GM-2025-000445,B2025-00054,RM-016,38.15,L,2025-02-20 10:00:00,RAW2,LOT-RM-004-0227
GM-2025-000446,B2025-00054,RM-021,83.22,kg,2025-02-20 03:00:00,COLD,LOT-RM-008-0093
GM-2025-000447,B2025-00055,RM-009,34.68,pcs,2025-02-18 22:00:00,RAW2,LOT-RM-024-0146
GM-2025-000448,B2025-00055,RM-024,63.96,L,2025-02-19 11:00:00,RAW2,LOT-RM-006-0131
GM-2025-000449,B2025-00055,RM-003,45.02,kg,2025-02-18 20:00:00,COLD,LOT-RM-005-0004
GM-2025-000450,B2025-00055,RM-012,64.4,pcs,2025-02-19 08:00:00,RAW2,LOT-RM-023-0221
GM-2025-000451,B2025-00055,RM-025,57.29,pcs,2025-02-19 16:00:00,RAW2,LOT-RM-002-0128
GM-2025-000452,B2025-00055,RM-018,57.98,kg,2025-02-20 17:00:00,HAZ,LOT-RM-005-0185
GM-2025-000453,B2025-00055,RM-016,51.22,L,2025-02-19 15:00:00,HAZ,LOT-RM-018-0101
GM-2025-000454,B2025-00055,RM-022,52.73,pcs,2025-02-20 09:00:00,RAW2,LOT-RM-014-0236
GM-2025-000455,B2025-00055,RM-013,47.33,L,2025-02-20 02:00:00,HAZ,LOT-RM-021-0144
GM-2025-000456,B2025-00055,RM-004,80.69,kg,2025-02-20 09:00:00,COLD,LOT-RM-022-0204
GM-2025-000457,B2025-00055,RM-005,59.41,pcs,2025-02-20 13:00:00,RAW2,LOT-RM-006-0020
GM-2025-000458,B2025-00055,RM-007,47.04,kg,2025-02-20 10:00:00,RAW1,LOT-RM-004-0227
GM-2025-000459,B2025-00056,RM-001,22.76,pcs,2025-02-20 06:00:00,RAW1,LOT-RM-021-0220
GM-2025-000460,B2025-00056,RM-013,63.79,L,2025-02-20 05:00:00,COLD,LOT-RM-015-0239
GM-2025-000461,B2025-00056,RM-009,53.32,pcs,2025-02-20 05:00:00,COLD,LOT-RM-010-0114
GM-2025-000462,B2025-00056,RM-019,44.97,pcs,2025-02-21 05:00:00,RAW2,LOT-RM-011-0025
GM-2025-000463,B2025-00056,RM-020,67.21,pcs,2025-02-20 08:00:00,COLD,LOT-RM-020-0056
GM-2025-000464,B2025-00057,RM-011,45.18,L,2025-02-22 03:00:00,COLD,LOT-RM-006-0020
GM-2025-000465,B2025-00057,RM-023,77.77,kg,2025-02-21 17:00:00,HAZ,LOT-RM-009-0168
GM-2025-000466,B2025-00057,RM-020,43.55,pcs,2025-02-21 01:00:00,COLD,LOT-RM-018-0198
GM-2025-000467,B2025-00057,RM-009,41.08,pcs,2025-02-21 02:00:00,RAW1,LOT-RM-016-0078
GM-2025-000468,B2025-00057,RM-006,49.72,kg,2025-02-21 09:00:00,COLD,LOT-RM-018-0117
GM-2025-000469,B2025-00057,RM-019,41.26,pcs,2025-02-21 13:00:00,RAW1,LOT-RM-014-0236
GM-2025-000470,B2025-00057,RM-021,69.83,kg,2025-02-22 16:00:00,RAW1,LOT-RM-003-0226
GM-2025-000471,B2025-00057,RM-015,48.54,L,2025-02-22 06:00:00,RAW2,LOT-RM-005-0004
GM-2025-000472,B2025-00058,RM-022,63.15,pcs,2025-02-22 12:00:00,RAW2,LOT-RM-018-0117
GM-2025-000473,B2025-00058,RM-021,68.66,kg,2025-02-23 20:00:00,COLD,LOT-RM-010-0070
GM-2025-000474,B2025-00058,RM-003,41.06,kg,2025-02-22 08:00:00,HAZ,LOT-RM-022-0017
GM-2025-000475,B2025-00058,RM-012,83.1,pcs,2025-02-24 05:00:00,RAW2,LOT-RM-020-0056
GM-2025-000476,B2025-00058,RM-025,48.33,pcs,2025-02-22 11:00:00,HAZ,LOT-RM-017-0174
GM-2025-000477,B2025-00058,RM-016,25.77,L,2025-02-23 07:00:00,RAW1,LOT-RM-014-0010
GM-2025-000478,B2025-00059,RM-015,45.1,L,2025-02-25 13:00:00,HAZ,LOT-RM-025-0106
GM-2025-000479,B2025-00059,RM-024,38.54,L,2025-02-24 21:00:00,RAW1,LOT-RM-004-0148
GM-2025-000480,B2025-00059,RM-020,77.73,pcs,2025-02-24 12:00:00,RAW1,LOT-RM-018-0198
GM-2025-000481,B2025-00059,RM-018,66.25,kg,2025-02-25 03:00:00,COLD,LOT-RM-005-0185
